"id","hisq_ensembles","operator","nbs","fit_n","result","commit_date","commit_user"
13024,"l3248f211b580m00235m0647m831","S",120,1,0.0374474726589,"2017-06-14 00:40:46.837517-07","cchang5"
13025,"l3248f211b580m00235m0647m831","S",120,2,0.0314622716858,"2017-06-14 00:40:46.864511-07","cchang5"
13026,"l3248f211b580m00235m0647m831","S",120,3,0.0375964275298,"2017-06-14 00:40:46.884525-07","cchang5"
13027,"l3248f211b580m00235m0647m831","S",121,1,0.0332492852479,"2017-06-14 00:40:46.911159-07","cchang5"
13028,"l3248f211b580m00235m0647m831","S",121,2,0.0330606478983,"2017-06-14 00:40:46.946709-07","cchang5"
13029,"l3248f211b580m00235m0647m831","S",121,3,0.0335110626568,"2017-06-14 00:40:46.979524-07","cchang5"
13030,"l3248f211b580m00235m0647m831","S",122,1,0.0404150542301,"2017-06-14 00:40:47.005261-07","cchang5"
13031,"l3248f211b580m00235m0647m831","S",122,2,0.0279944068907,"2017-06-14 00:40:47.034048-07","cchang5"
13032,"l3248f211b580m00235m0647m831","S",122,3,0.0357542212609,"2017-06-14 00:40:47.060539-07","cchang5"
13033,"l3248f211b580m00235m0647m831","S",123,1,0.0238924049014,"2017-06-14 00:40:47.085977-07","cchang5"
13034,"l3248f211b580m00235m0647m831","S",123,2,0.0257788960836,"2017-06-14 00:40:47.136039-07","cchang5"
13035,"l3248f211b580m00235m0647m831","S",123,3,0.0247169514795,"2017-06-14 00:40:47.162258-07","cchang5"
13036,"l3248f211b580m00235m0647m831","S",124,1,0.0333151131442,"2017-06-14 00:40:47.186679-07","cchang5"
13037,"l3248f211b580m00235m0647m831","S",124,2,0.0315998249041,"2017-06-14 00:40:47.212186-07","cchang5"
13038,"l3248f211b580m00235m0647m831","S",124,3,0.0344216753353,"2017-06-14 00:40:47.236925-07","cchang5"
13039,"l3248f211b580m00235m0647m831","S",125,1,0.0336259758548,"2017-06-14 00:40:47.26466-07","cchang5"
13040,"l3248f211b580m00235m0647m831","S",125,2,0.0343542465468,"2017-06-14 00:40:47.287577-07","cchang5"
13041,"l3248f211b580m00235m0647m831","S",125,3,0.0355855384229,"2017-06-14 00:40:47.3125-07","cchang5"
13042,"l3248f211b580m00235m0647m831","S",126,1,0.0263962768411,"2017-06-14 00:40:47.337703-07","cchang5"
13043,"l3248f211b580m00235m0647m831","S",126,2,0.0251449583099,"2017-06-14 00:40:47.363334-07","cchang5"
13044,"l3248f211b580m00235m0647m831","S",126,3,0.0266722922085,"2017-06-14 00:40:47.399563-07","cchang5"
13045,"l3248f211b580m00235m0647m831","S",127,1,0.0300476491381,"2017-06-14 00:40:47.425836-07","cchang5"
13046,"l3248f211b580m00235m0647m831","S",127,2,0.0318947636898,"2017-06-14 00:40:47.451512-07","cchang5"
13047,"l3248f211b580m00235m0647m831","S",127,3,0.0316099193273,"2017-06-14 00:40:47.477753-07","cchang5"
13048,"l3248f211b580m00235m0647m831","S",128,1,0.031852663318,"2017-06-14 00:40:47.5036-07","cchang5"
13049,"l3248f211b580m00235m0647m831","S",128,2,0.0321146532592,"2017-06-14 00:40:47.528687-07","cchang5"
13050,"l3248f211b580m00235m0647m831","S",128,3,0.0320405819773,"2017-06-14 00:40:47.554825-07","cchang5"
13051,"l3248f211b580m00235m0647m831","S",129,1,0.0278808126184,"2017-06-14 00:40:47.580421-07","cchang5"
13052,"l3248f211b580m00235m0647m831","S",129,2,0.0287507942602,"2017-06-14 00:40:47.607168-07","cchang5"
13053,"l3248f211b580m00235m0647m831","S",129,3,0.0288116504776,"2017-06-14 00:40:47.632839-07","cchang5"
13054,"l3248f211b580m00235m0647m831","S",130,1,0.0285479874611,"2017-06-14 00:40:47.65843-07","cchang5"
13055,"l3248f211b580m00235m0647m831","S",130,2,0.0249607021814,"2017-06-14 00:40:47.68431-07","cchang5"
13056,"l3248f211b580m00235m0647m831","S",130,3,0.0287226227002,"2017-06-14 00:40:47.711127-07","cchang5"
13057,"l3248f211b580m00235m0647m831","S",131,1,0.0310695282493,"2017-06-14 00:40:47.736601-07","cchang5"
13058,"l3248f211b580m00235m0647m831","S",131,2,0.0258137299175,"2017-06-14 00:40:47.762523-07","cchang5"
13059,"l3248f211b580m00235m0647m831","S",131,3,0.0301391174133,"2017-06-14 00:40:47.788017-07","cchang5"
13060,"l3248f211b580m00235m0647m831","S",132,1,0.0435239968463,"2017-06-14 00:40:47.814566-07","cchang5"
13061,"l3248f211b580m00235m0647m831","S",132,2,0.0348850592309,"2017-06-14 00:40:47.838488-07","cchang5"
13062,"l3248f211b580m00235m0647m831","S",132,3,0.0419881519666,"2017-06-14 00:40:47.863694-07","cchang5"
13063,"l3248f211b580m00235m0647m831","S",133,1,0.0267862238036,"2017-06-14 00:40:47.889849-07","cchang5"
13064,"l3248f211b580m00235m0647m831","S",133,2,0.0294426626636,"2017-06-14 00:40:47.914362-07","cchang5"
13065,"l3248f211b580m00235m0647m831","S",133,3,0.0281216107253,"2017-06-14 00:40:47.939558-07","cchang5"
13066,"l3248f211b580m00235m0647m831","S",134,1,0.0303997070943,"2017-06-14 00:40:47.96527-07","cchang5"
13067,"l3248f211b580m00235m0647m831","S",134,2,0.0319650060476,"2017-06-14 00:40:47.99063-07","cchang5"
13068,"l3248f211b580m00235m0647m831","S",134,3,0.031792887031,"2017-06-14 00:40:48.015936-07","cchang5"
13069,"l3248f211b580m00235m0647m831","S",135,1,0.0317160886785,"2017-06-14 00:40:48.041569-07","cchang5"
13070,"l3248f211b580m00235m0647m831","S",135,2,0.0302314289727,"2017-06-14 00:40:48.066202-07","cchang5"
13071,"l3248f211b580m00235m0647m831","S",135,3,0.0326059281597,"2017-06-14 00:40:48.091192-07","cchang5"
13072,"l3248f211b580m00235m0647m831","S",136,1,0.0313856958325,"2017-06-14 00:40:48.116884-07","cchang5"
13073,"l3248f211b580m00235m0647m831","S",136,2,0.0343543192244,"2017-06-14 00:40:48.141712-07","cchang5"
13074,"l3248f211b580m00235m0647m831","S",136,3,0.0331603792392,"2017-06-14 00:40:48.167242-07","cchang5"
13075,"l3248f211b580m00235m0647m831","S",137,1,0.0317217658155,"2017-06-14 00:40:48.192413-07","cchang5"
13076,"l3248f211b580m00235m0647m831","S",137,2,0.0303625970465,"2017-06-14 00:40:48.21767-07","cchang5"
13077,"l3248f211b580m00235m0647m831","S",137,3,0.0327612135128,"2017-06-14 00:40:48.243037-07","cchang5"
13078,"l3248f211b580m00235m0647m831","S",138,1,0.0322976633705,"2017-06-14 00:40:48.268144-07","cchang5"
13079,"l3248f211b580m00235m0647m831","S",138,2,0.0310212565342,"2017-06-14 00:40:48.29277-07","cchang5"
13080,"l3248f211b580m00235m0647m831","S",138,3,0.0323735752652,"2017-06-14 00:40:48.318099-07","cchang5"
13081,"l3248f211b580m00235m0647m831","S",139,1,0.0315361559878,"2017-06-14 00:40:48.343817-07","cchang5"
13082,"l3248f211b580m00235m0647m831","S",139,2,0.0289926839303,"2017-06-14 00:40:48.369171-07","cchang5"
13083,"l3248f211b580m00235m0647m831","S",139,3,0.0309999592933,"2017-06-14 00:40:48.39444-07","cchang5"
13084,"l3248f211b580m00235m0647m831","S",140,1,0.0399559303705,"2017-06-14 00:40:48.419484-07","cchang5"
13085,"l3248f211b580m00235m0647m831","S",140,2,0.0332201576065,"2017-06-14 00:40:48.445756-07","cchang5"
13086,"l3248f211b580m00235m0647m831","S",140,3,0.0378545009971,"2017-06-14 00:40:48.473079-07","cchang5"
13087,"l3248f211b580m00235m0647m831","S",141,1,0.0271484094308,"2017-06-14 00:40:48.497859-07","cchang5"
13088,"l3248f211b580m00235m0647m831","S",141,2,0.0239731306583,"2017-06-14 00:40:48.523391-07","cchang5"
13089,"l3248f211b580m00235m0647m831","S",141,3,0.0269508781727,"2017-06-14 00:40:48.547797-07","cchang5"
13090,"l3248f211b580m00235m0647m831","S",142,1,0.0255391526554,"2017-06-14 00:40:48.573937-07","cchang5"
13091,"l3248f211b580m00235m0647m831","S",142,2,0.0226213409894,"2017-06-14 00:40:48.599126-07","cchang5"
13092,"l3248f211b580m00235m0647m831","S",142,3,0.0255878771497,"2017-06-14 00:40:48.625105-07","cchang5"
13093,"l3248f211b580m00235m0647m831","S",143,1,0.0299841003277,"2017-06-14 00:40:48.649121-07","cchang5"
13094,"l3248f211b580m00235m0647m831","S",143,2,0.0289137828264,"2017-06-14 00:40:48.673035-07","cchang5"
13095,"l3248f211b580m00235m0647m831","S",143,3,0.029873631804,"2017-06-14 00:40:48.702656-07","cchang5"
13096,"l3248f211b580m00235m0647m831","S",144,1,0.0277425066138,"2017-06-14 00:40:48.723049-07","cchang5"
13097,"l3248f211b580m00235m0647m831","S",144,2,0.0279356713544,"2017-06-14 00:40:48.759231-07","cchang5"
13098,"l3248f211b580m00235m0647m831","S",144,3,0.0282680559748,"2017-06-14 00:40:48.782326-07","cchang5"
13099,"l3248f211b580m00235m0647m831","S",145,1,0.0285600638682,"2017-06-14 00:40:48.811921-07","cchang5"
13100,"l3248f211b580m00235m0647m831","S",145,2,0.0314849501247,"2017-06-14 00:40:48.833388-07","cchang5"
13101,"l3248f211b580m00235m0647m831","S",145,3,0.0309891711155,"2017-06-14 00:40:48.870002-07","cchang5"
13102,"l3248f211b580m00235m0647m831","S",146,1,0.0263509056473,"2017-06-14 00:40:48.899936-07","cchang5"
13103,"l3248f211b580m00235m0647m831","S",146,2,0.0286255003632,"2017-06-14 00:40:48.934821-07","cchang5"
13104,"l3248f211b580m00235m0647m831","S",146,3,0.0277373606846,"2017-06-14 00:40:48.973978-07","cchang5"
13105,"l3248f211b580m00235m0647m831","S",147,1,0.0365682441341,"2017-06-14 00:40:49.022123-07","cchang5"
13106,"l3248f211b580m00235m0647m831","S",147,2,0.034647038525,"2017-06-14 00:40:49.057796-07","cchang5"
13107,"l3248f211b580m00235m0647m831","S",147,3,0.0368843567686,"2017-06-14 00:40:49.083761-07","cchang5"
13108,"l3248f211b580m00235m0647m831","S",148,1,0.0300182078956,"2017-06-14 00:40:49.108796-07","cchang5"
13109,"l3248f211b580m00235m0647m831","S",148,2,0.0261510700732,"2017-06-14 00:40:49.133536-07","cchang5"
13110,"l3248f211b580m00235m0647m831","S",148,3,0.0298169712318,"2017-06-14 00:40:49.158917-07","cchang5"
13111,"l3248f211b580m00235m0647m831","S",149,1,0.0316906436606,"2017-06-14 00:40:49.184764-07","cchang5"
13112,"l3248f211b580m00235m0647m831","S",149,2,0.0311062881354,"2017-06-14 00:40:49.210173-07","cchang5"
13113,"l3248f211b580m00235m0647m831","S",149,3,0.0311401279937,"2017-06-14 00:40:49.234779-07","cchang5"
13114,"l3248f211b580m00235m0647m831","S",150,1,0.0292539805916,"2017-06-14 00:40:49.260165-07","cchang5"
13115,"l3248f211b580m00235m0647m831","S",150,2,0.0297581886941,"2017-06-14 00:40:49.284849-07","cchang5"
13116,"l3248f211b580m00235m0647m831","S",150,3,0.0299388876924,"2017-06-14 00:40:49.312732-07","cchang5"
13117,"l3248f211b580m00235m0647m831","S",151,1,0.0336023466146,"2017-06-14 00:40:49.335671-07","cchang5"
13118,"l3248f211b580m00235m0647m831","S",151,2,0.0298264820794,"2017-06-14 00:40:49.360289-07","cchang5"
13119,"l3248f211b580m00235m0647m831","S",151,3,0.0328384831764,"2017-06-14 00:40:49.385308-07","cchang5"
13120,"l3248f211b580m00235m0647m831","S",152,1,0.028686441594,"2017-06-14 00:40:49.418967-07","cchang5"
13121,"l3248f211b580m00235m0647m831","S",152,2,0.0253012084434,"2017-06-14 00:40:49.443935-07","cchang5"
13122,"l3248f211b580m00235m0647m831","S",152,3,0.0273240927886,"2017-06-14 00:40:49.476656-07","cchang5"
13123,"l3248f211b580m00235m0647m831","S",153,1,0.037797186495,"2017-06-14 00:40:49.51757-07","cchang5"
13124,"l3248f211b580m00235m0647m831","S",153,2,0.0366865295636,"2017-06-14 00:40:49.707469-07","cchang5"
13125,"l3248f211b580m00235m0647m831","S",153,3,0.0379846985034,"2017-06-14 00:40:49.733225-07","cchang5"
13126,"l3248f211b580m00235m0647m831","S",154,1,0.0313683688045,"2017-06-14 00:40:49.759392-07","cchang5"
13127,"l3248f211b580m00235m0647m831","S",154,2,0.0305503838144,"2017-06-14 00:40:49.785018-07","cchang5"
13128,"l3248f211b580m00235m0647m831","S",154,3,0.0317851478992,"2017-06-14 00:40:49.810978-07","cchang5"
13129,"l3248f211b580m00235m0647m831","S",155,1,0.0296021789802,"2017-06-14 00:40:49.836849-07","cchang5"
13130,"l3248f211b580m00235m0647m831","S",155,2,0.0284698316072,"2017-06-14 00:40:49.86286-07","cchang5"
13131,"l3248f211b580m00235m0647m831","S",155,3,0.0293263626394,"2017-06-14 00:40:49.888038-07","cchang5"
13132,"l3248f211b580m00235m0647m831","S",156,1,0.0315119597398,"2017-06-14 00:40:49.914443-07","cchang5"
13133,"l3248f211b580m00235m0647m831","S",156,2,0.0279076927977,"2017-06-14 00:40:49.940281-07","cchang5"
13134,"l3248f211b580m00235m0647m831","S",156,3,0.0303999486101,"2017-06-14 00:40:49.966167-07","cchang5"
13135,"l3248f211b580m00235m0647m831","S",157,1,0.0306814377859,"2017-06-14 00:40:49.992207-07","cchang5"
13136,"l3248f211b580m00235m0647m831","S",157,2,0.0297231309118,"2017-06-14 00:40:50.017526-07","cchang5"
13137,"l3248f211b580m00235m0647m831","S",157,3,0.0314748792632,"2017-06-14 00:40:50.043898-07","cchang5"
13138,"l3248f211b580m00235m0647m831","S",158,1,0.026205904759,"2017-06-14 00:40:50.069682-07","cchang5"
13139,"l3248f211b580m00235m0647m831","S",158,2,0.0279593661632,"2017-06-14 00:40:50.096049-07","cchang5"
13140,"l3248f211b580m00235m0647m831","S",158,3,0.026340670004,"2017-06-14 00:40:50.11933-07","cchang5"
13141,"l3248f211b580m00235m0647m831","S",159,1,0.0325667079673,"2017-06-14 00:40:50.15328-07","cchang5"
13142,"l3248f211b580m00235m0647m831","S",159,2,0.0287750125952,"2017-06-14 00:40:50.178791-07","cchang5"
13143,"l3248f211b580m00235m0647m831","S",159,3,0.0325161065481,"2017-06-14 00:40:50.203397-07","cchang5"
13144,"l3248f211b580m00235m0647m831","S",160,1,0.0286434959704,"2017-06-14 00:40:50.229094-07","cchang5"
13145,"l3248f211b580m00235m0647m831","S",160,2,0.0290915609742,"2017-06-14 00:40:50.254096-07","cchang5"
13146,"l3248f211b580m00235m0647m831","S",160,3,0.0290060930544,"2017-06-14 00:40:50.280027-07","cchang5"
13147,"l3248f211b580m00235m0647m831","S",161,1,0.0406670480347,"2017-06-14 00:40:50.304453-07","cchang5"
13148,"l3248f211b580m00235m0647m831","S",161,2,0.0334613196373,"2017-06-14 00:40:50.33001-07","cchang5"
13149,"l3248f211b580m00235m0647m831","S",161,3,0.0386462927131,"2017-06-14 00:40:50.355323-07","cchang5"
13150,"l3248f211b580m00235m0647m831","S",162,1,0.0299332455977,"2017-06-14 00:40:50.380292-07","cchang5"
13151,"l3248f211b580m00235m0647m831","S",162,2,0.0276859563528,"2017-06-14 00:40:50.40604-07","cchang5"
13152,"l3248f211b580m00235m0647m831","S",162,3,0.0317832318229,"2017-06-14 00:40:50.431828-07","cchang5"
13153,"l3248f211b580m00235m0647m831","S",163,1,0.0284832384085,"2017-06-14 00:40:50.456085-07","cchang5"
13154,"l3248f211b580m00235m0647m831","S",163,2,0.0267488162753,"2017-06-14 00:40:50.48168-07","cchang5"
13155,"l3248f211b580m00235m0647m831","S",163,3,0.0285262853159,"2017-06-14 00:40:50.508045-07","cchang5"
13156,"l3248f211b580m00235m0647m831","S",164,1,0.0246539516944,"2017-06-14 00:40:50.53183-07","cchang5"
13157,"l3248f211b580m00235m0647m831","S",164,2,0.0224604032876,"2017-06-14 00:40:50.557594-07","cchang5"
13158,"l3248f211b580m00235m0647m831","S",164,3,0.0247363750143,"2017-06-14 00:40:50.582959-07","cchang5"
13159,"l3248f211b580m00235m0647m831","S",165,1,0.0276153181965,"2017-06-14 00:40:50.607375-07","cchang5"
13160,"l3248f211b580m00235m0647m831","S",165,2,0.0297785372479,"2017-06-14 00:40:50.632475-07","cchang5"
13161,"l3248f211b580m00235m0647m831","S",165,3,0.0283437352366,"2017-06-14 00:40:50.658001-07","cchang5"
13162,"l3248f211b580m00235m0647m831","S",166,1,0.0356456872111,"2017-06-14 00:40:50.683265-07","cchang5"
13163,"l3248f211b580m00235m0647m831","S",166,2,0.0331008516723,"2017-06-14 00:40:50.70871-07","cchang5"
13164,"l3248f211b580m00235m0647m831","S",166,3,0.0349650716151,"2017-06-14 00:40:50.736236-07","cchang5"
13165,"l3248f211b580m00235m0647m831","S",167,1,0.0272679715986,"2017-06-14 00:40:50.761814-07","cchang5"
13166,"l3248f211b580m00235m0647m831","S",167,2,0.0276856929522,"2017-06-14 00:40:50.788241-07","cchang5"
13167,"l3248f211b580m00235m0647m831","S",167,3,0.0285459323296,"2017-06-14 00:40:50.818127-07","cchang5"
13168,"l3248f211b580m00235m0647m831","S",168,1,0.0333263569189,"2017-06-14 00:40:50.851092-07","cchang5"
13169,"l3248f211b580m00235m0647m831","S",168,2,0.0261544815534,"2017-06-14 00:40:50.880365-07","cchang5"
13170,"l3248f211b580m00235m0647m831","S",168,3,0.0315683469438,"2017-06-14 00:40:50.925334-07","cchang5"
13171,"l3248f211b580m00235m0647m831","S",169,1,0.0318776802006,"2017-06-14 00:40:50.958358-07","cchang5"
13172,"l3248f211b580m00235m0647m831","S",169,2,0.0254641249266,"2017-06-14 00:40:50.986006-07","cchang5"
13173,"l3248f211b580m00235m0647m831","S",169,3,0.0291955830243,"2017-06-14 00:40:51.0112-07","cchang5"
13174,"l3248f211b580m00235m0647m831","S",170,1,0.0317870558942,"2017-06-14 00:40:51.036377-07","cchang5"
13175,"l3248f211b580m00235m0647m831","S",170,2,0.0263353471444,"2017-06-14 00:40:51.06198-07","cchang5"
13176,"l3248f211b580m00235m0647m831","S",170,3,0.0312241926236,"2017-06-14 00:40:51.086983-07","cchang5"
13177,"l3248f211b580m00235m0647m831","S",171,1,0.0307854439927,"2017-06-14 00:40:51.112426-07","cchang5"
13178,"l3248f211b580m00235m0647m831","S",171,2,0.0278202278476,"2017-06-14 00:40:51.137279-07","cchang5"
13179,"l3248f211b580m00235m0647m831","S",171,3,0.0316487789367,"2017-06-14 00:40:51.163849-07","cchang5"
13180,"l3248f211b580m00235m0647m831","S",172,1,0.0264869481811,"2017-06-14 00:40:51.187833-07","cchang5"
13181,"l3248f211b580m00235m0647m831","S",172,2,0.0266045683164,"2017-06-14 00:40:51.212695-07","cchang5"
13182,"l3248f211b580m00235m0647m831","S",172,3,0.0261897917022,"2017-06-14 00:40:51.23786-07","cchang5"
13183,"l3248f211b580m00235m0647m831","S",173,1,0.0309561827982,"2017-06-14 00:40:51.263728-07","cchang5"
13184,"l3248f211b580m00235m0647m831","S",173,2,0.0297085635545,"2017-06-14 00:40:51.288031-07","cchang5"
13185,"l3248f211b580m00235m0647m831","S",173,3,0.0328520343183,"2017-06-14 00:40:51.321556-07","cchang5"
13186,"l3248f211b580m00235m0647m831","S",174,1,0.0290561511436,"2017-06-14 00:40:51.347451-07","cchang5"
13187,"l3248f211b580m00235m0647m831","S",174,2,0.0253451719967,"2017-06-14 00:40:51.371889-07","cchang5"
13188,"l3248f211b580m00235m0647m831","S",174,3,0.0282652391386,"2017-06-14 00:40:51.397384-07","cchang5"
13189,"l3248f211b580m00235m0647m831","S",175,1,0.0287893703479,"2017-06-14 00:40:51.42262-07","cchang5"
13190,"l3248f211b580m00235m0647m831","S",175,2,0.0227579824709,"2017-06-14 00:40:51.447875-07","cchang5"
13191,"l3248f211b580m00235m0647m831","S",175,3,0.0270370088155,"2017-06-14 00:40:51.479864-07","cchang5"
13192,"l3248f211b580m00235m0647m831","S",176,1,0.0296432604665,"2017-06-14 00:40:51.505703-07","cchang5"
13193,"l3248f211b580m00235m0647m831","S",176,2,0.0272768295723,"2017-06-14 00:40:51.531189-07","cchang5"
13194,"l3248f211b580m00235m0647m831","S",176,3,0.0283764806691,"2017-06-14 00:40:51.557563-07","cchang5"
13195,"l3248f211b580m00235m0647m831","S",177,1,0.0269134932547,"2017-06-14 00:40:51.583241-07","cchang5"
13196,"l3248f211b580m00235m0647m831","S",177,2,0.0248196145598,"2017-06-14 00:40:51.609244-07","cchang5"
13197,"l3248f211b580m00235m0647m831","S",177,3,0.0268795917981,"2017-06-14 00:40:51.634959-07","cchang5"
13198,"l3248f211b580m00235m0647m831","S",178,1,0.0304438491653,"2017-06-14 00:40:51.661064-07","cchang5"
13199,"l3248f211b580m00235m0647m831","S",178,2,0.0308983949346,"2017-06-14 00:40:51.686637-07","cchang5"
13200,"l3248f211b580m00235m0647m831","S",178,3,0.0325518943336,"2017-06-14 00:40:51.712379-07","cchang5"
13201,"l3248f211b580m00235m0647m831","S",179,1,0.0278857008587,"2017-06-14 00:40:51.73836-07","cchang5"
13202,"l3248f211b580m00235m0647m831","S",179,2,0.02332467027,"2017-06-14 00:40:51.764673-07","cchang5"
13203,"l3248f211b580m00235m0647m831","S",179,3,0.0259639474663,"2017-06-14 00:40:51.790293-07","cchang5"
13204,"l3248f211b580m00235m0647m831","S",180,1,0.0319010301747,"2017-06-14 00:40:51.8165-07","cchang5"
13205,"l3248f211b580m00235m0647m831","S",180,2,0.0289716047632,"2017-06-14 00:40:51.841977-07","cchang5"
13206,"l3248f211b580m00235m0647m831","S",180,3,0.0305805383101,"2017-06-14 00:40:51.867491-07","cchang5"
13207,"l3248f211b580m00235m0647m831","S",181,1,0.0281200250934,"2017-06-14 00:40:51.894061-07","cchang5"
13208,"l3248f211b580m00235m0647m831","S",181,2,0.0336740647655,"2017-06-14 00:40:51.923017-07","cchang5"
13209,"l3248f211b580m00235m0647m831","S",181,3,0.0301958052604,"2017-06-14 00:40:51.948671-07","cchang5"
13210,"l3248f211b580m00235m0647m831","S",182,1,0.0294648286986,"2017-06-14 00:40:51.975312-07","cchang5"
13211,"l3248f211b580m00235m0647m831","S",182,2,0.026172903159,"2017-06-14 00:40:51.999423-07","cchang5"
13212,"l3248f211b580m00235m0647m831","S",182,3,0.0268798314061,"2017-06-14 00:40:52.024298-07","cchang5"
13213,"l3248f211b580m00235m0647m831","S",183,1,0.03134115447,"2017-06-14 00:40:52.049818-07","cchang5"
13214,"l3248f211b580m00235m0647m831","S",183,2,0.0242966813112,"2017-06-14 00:40:52.077748-07","cchang5"
13215,"l3248f211b580m00235m0647m831","S",183,3,0.0281951315909,"2017-06-14 00:40:52.100473-07","cchang5"
13216,"l3248f211b580m00235m0647m831","S",184,1,0.0340819031713,"2017-06-14 00:40:52.125667-07","cchang5"
13217,"l3248f211b580m00235m0647m831","S",184,2,0.030460072661,"2017-06-14 00:40:52.150569-07","cchang5"
13218,"l3248f211b580m00235m0647m831","S",184,3,0.0321650675092,"2017-06-14 00:40:52.175629-07","cchang5"
13219,"l3248f211b580m00235m0647m831","S",185,1,0.0279771220991,"2017-06-14 00:40:52.201173-07","cchang5"
13220,"l3248f211b580m00235m0647m831","S",185,2,0.0284294558986,"2017-06-14 00:40:52.22645-07","cchang5"
13221,"l3248f211b580m00235m0647m831","S",185,3,0.028635650149,"2017-06-14 00:40:52.25142-07","cchang5"
13222,"l3248f211b580m00235m0647m831","S",186,1,0.0277653359439,"2017-06-14 00:40:52.277255-07","cchang5"
13223,"l3248f211b580m00235m0647m831","S",186,2,0.0234907302087,"2017-06-14 00:40:52.301828-07","cchang5"
13224,"l3248f211b580m00235m0647m831","S",186,3,0.0275955115143,"2017-06-14 00:40:52.327189-07","cchang5"
13225,"l3248f211b580m00235m0647m831","S",187,1,0.0295690616066,"2017-06-14 00:40:52.352455-07","cchang5"
13226,"l3248f211b580m00235m0647m831","S",187,2,0.0278933288741,"2017-06-14 00:40:52.377736-07","cchang5"
13227,"l3248f211b580m00235m0647m831","S",187,3,0.0301295232969,"2017-06-14 00:40:52.403555-07","cchang5"
13228,"l3248f211b580m00235m0647m831","S",188,1,0.0272137877027,"2017-06-14 00:40:52.428509-07","cchang5"
13229,"l3248f211b580m00235m0647m831","S",188,2,0.0273308439125,"2017-06-14 00:40:52.453449-07","cchang5"
13230,"l3248f211b580m00235m0647m831","S",188,3,0.0259220508879,"2017-06-14 00:40:52.479129-07","cchang5"
13231,"l3248f211b580m00235m0647m831","S",189,1,0.0282257050552,"2017-06-14 00:40:52.509214-07","cchang5"
13232,"l3248f211b580m00235m0647m831","S",189,2,0.0283195250128,"2017-06-14 00:40:52.534379-07","cchang5"
13233,"l3248f211b580m00235m0647m831","S",189,3,0.0280707144616,"2017-06-14 00:40:52.559766-07","cchang5"
13234,"l3248f211b580m00235m0647m831","S",190,1,0.0294773984403,"2017-06-14 00:40:52.585758-07","cchang5"
13235,"l3248f211b580m00235m0647m831","S",190,2,0.0262383937944,"2017-06-14 00:40:52.611127-07","cchang5"
13236,"l3248f211b580m00235m0647m831","S",190,3,0.0286557594249,"2017-06-14 00:40:52.636367-07","cchang5"
13237,"l3248f211b580m00235m0647m831","S",191,1,0.028218793446,"2017-06-14 00:40:52.661291-07","cchang5"
13238,"l3248f211b580m00235m0647m831","S",191,2,0.0264394996076,"2017-06-14 00:40:52.686312-07","cchang5"
13239,"l3248f211b580m00235m0647m831","S",191,3,0.0268236566156,"2017-06-14 00:40:52.711714-07","cchang5"
13240,"l3248f211b580m00235m0647m831","S",192,1,0.0315597426237,"2017-06-14 00:40:52.73712-07","cchang5"
13241,"l3248f211b580m00235m0647m831","S",192,2,0.0287342336838,"2017-06-14 00:40:52.765436-07","cchang5"
13242,"l3248f211b580m00235m0647m831","S",192,3,0.031097000092,"2017-06-14 00:40:52.79415-07","cchang5"
13243,"l3248f211b580m00235m0647m831","S",193,1,0.0307720489151,"2017-06-14 00:40:52.823098-07","cchang5"
13244,"l3248f211b580m00235m0647m831","S",193,2,0.0267047021559,"2017-06-14 00:40:52.848948-07","cchang5"
13245,"l3248f211b580m00235m0647m831","S",193,3,0.0284071191821,"2017-06-14 00:40:52.874254-07","cchang5"
13246,"l3248f211b580m00235m0647m831","S",194,1,0.0324408833268,"2017-06-14 00:40:52.904626-07","cchang5"
13247,"l3248f211b580m00235m0647m831","S",194,2,0.0237559456646,"2017-06-14 00:40:52.936627-07","cchang5"
13248,"l3248f211b580m00235m0647m831","S",194,3,0.0288349307897,"2017-06-14 00:40:52.969494-07","cchang5"
13249,"l3248f211b580m00235m0647m831","S",195,1,0.0364670561656,"2017-06-14 00:40:53.001503-07","cchang5"
13250,"l3248f211b580m00235m0647m831","S",195,2,0.0357715518129,"2017-06-14 00:40:53.033555-07","cchang5"
13251,"l3248f211b580m00235m0647m831","S",195,3,0.0387709798882,"2017-06-14 00:40:53.059193-07","cchang5"
13252,"l3248f211b580m00235m0647m831","S",196,1,0.0284526027936,"2017-06-14 00:40:53.084153-07","cchang5"
13253,"l3248f211b580m00235m0647m831","S",196,2,0.0230397793974,"2017-06-14 00:40:53.112875-07","cchang5"
13254,"l3248f211b580m00235m0647m831","S",196,3,0.0264890745846,"2017-06-14 00:40:53.134777-07","cchang5"
13255,"l3248f211b580m00235m0647m831","S",197,1,0.0319357215516,"2017-06-14 00:40:53.159843-07","cchang5"
13256,"l3248f211b580m00235m0647m831","S",197,2,0.0274934143754,"2017-06-14 00:40:53.185319-07","cchang5"
13257,"l3248f211b580m00235m0647m831","S",197,3,0.0278945313733,"2017-06-14 00:40:53.210472-07","cchang5"
13258,"l3248f211b580m00235m0647m831","S",198,1,0.031901683824,"2017-06-14 00:40:53.235767-07","cchang5"
13259,"l3248f211b580m00235m0647m831","S",198,2,0.0238029520138,"2017-06-14 00:40:53.260926-07","cchang5"
